epoch, train_loss, train_acc, val_loss, val_acc, epoch_time
48, 0.4331071522831917, 96.736, 0.21415276527404786, 94.16, 2.2190847396850586
49, 0.43334140807390215, 96.694, 0.24412814378738404, 93.97999999999999, 2.2147533893585205
50, 0.432275313436985, 96.71, 0.24185577556490898, 94.03, 2.3133962154388428
51, 0.44173832178115846, 96.856, 0.22741489335894585, 94.0, 2.2083492279052734
52, 0.4432592430710793, 96.78999999999999, 0.23521004393696784, 94.12, 2.2082223892211914
53, 0.444349417090416, 96.816, 0.22720087319612503, 94.02000000000001, 2.2547264099121094
54, 0.4405078664422035, 96.91199999999999, 0.2386399634182453, 94.14, 2.271369218826294
55, 0.43972248703241346, 96.946, 0.2582201734185219, 93.97999999999999, 2.2687153816223145
56, 0.4343607971072197, 97.108, 0.2567703902721405, 94.12, 2.289444923400879
57, 0.4338926959037781, 97.11800000000001, 0.25418762117624283, 94.21000000000001, 2.265713930130005
58, 0.4322091370820999, 97.072, 0.23781657367944717, 94.24, 2.2957019805908203
59, 0.4347648370265961, 97.012, 0.24960270151495934, 94.19999999999999, 2.275596857070923
60, 0.43326868146657943, 96.952, 0.24832659140229224, 94.11, 2.30125093460083
61, 0.44782416373491285, 97.124, 0.2548003397881985, 94.25, 2.27573299407959
62, 0.4431961962580681, 97.17, 0.2382274053990841, 94.22, 2.2792980670928955
63, 0.445003722012043, 97.246, 0.2535844214260578, 94.17, 2.273862600326538
64, 0.45005137771368026, 97.048, 0.2621425032615662, 93.78999999999999, 2.372356653213501
65, 0.44272250205278396, 97.288, 0.23990246802568435, 94.13, 2.330354928970337
66, 0.4403681853413582, 97.196, 0.24268501922488211, 94.31, 2.2644755840301514
67, 0.4374434596300125, 97.37599999999999, 0.26393346637487414, 94.08999999999999, 2.3403563499450684
68, 0.43776035666465757, 97.34, 0.24351422414183616, 94.15, 2.2730331420898438
69, 0.4374403098225594, 97.398, 0.2420527793467045, 94.26, 2.3129241466522217
70, 0.4333038353919983, 97.382, 0.24947622865438462, 93.88, 2.2861671447753906
71, 0.45889624178409577, 97.146, 0.2723286524415016, 93.60000000000001, 2.390453577041626
72, 0.45557022601366043, 97.27, 0.2445217899978161, 94.17, 2.2913177013397217
73, 0.4510519155859947, 97.39999999999999, 0.2441949002444744, 94.05, 2.294772148132324
74, 0.44746651977300644, 97.458, 0.24652960896492004, 94.26, 2.31128191947937
75, 0.44862131237983705, 97.458, 0.2569693498313427, 94.5, 2.269152879714966
76, 0.44668574780225756, 97.516, 0.25701640695333483, 94.27, 2.3006441593170166
77, 0.4467610567808151, 97.578, 0.24487147331237794, 94.32000000000001, 2.2665858268737793
78, 0.4446010181307793, 97.554, 0.2611048474907875, 94.16, 2.2860963344573975
79, 0.44539889842271807, 97.45, 0.2516571253538132, 94.32000000000001, 2.283526659011841
80, 0.4442106029391289, 97.49600000000001, 0.24857649132609366, 94.39, 2.364011287689209
81, 0.4613234066963196, 97.584, 0.24910200089216233, 94.25, 2.363645315170288
82, 0.4624064260721207, 97.552, 0.2466558985412121, 94.25, 2.287156343460083
83, 0.4604066514968872, 97.58, 0.2594502069056034, 94.17999999999999, 2.2948551177978516
84, 0.458936941921711, 97.622, 0.2682538367807865, 94.25, 2.355917453765869
85, 0.46291397750377655, 97.494, 0.24957145750522614, 94.43, 2.2688772678375244
86, 0.45539865911006927, 97.786, 0.26685167029500007, 94.58, 2.2883641719818115
87, 0.458538344502449, 97.682, 0.25473499819636347, 94.3, 2.3114311695098877
88, 0.4512342926859856, 97.76599999999999, 0.24980983659625053, 94.33, 2.300760507583618
89, 0.4576226088404656, 97.65599999999999, 0.2751518711447716, 93.95, 2.266181230545044
90, 0.4574119222164154, 97.59, 0.2579626694321632, 94.19999999999999, 2.3040924072265625
91, 0.4702554059028625, 97.732, 0.24801507145166396, 94.44, 2.323514223098755
92, 0.47522447764873504, 97.636, 0.2611107714474201, 94.3, 2.3794667720794678
93, 0.4714331850409508, 97.77799999999999, 0.24963514059782027, 94.39, 2.3039417266845703
94, 0.46833785593509675, 97.8, 0.2477806255221367, 94.32000000000001, 2.286043167114258
95, 0.47124528616666794, 97.69, 0.271173607558012, 93.8, 2.3079514503479004
96, 0.47234035044908523, 97.68599999999999, 0.2583950623869896, 94.22, 2.257594585418701
97, 0.46553589046001437, 97.932, 0.26698405742645265, 94.14, 2.295910120010376
98, 0.46937150120735166, 97.78999999999999, 0.24700047001242637, 94.55, 2.3182456493377686
99, 0.4688451465964317, 97.78999999999999, 0.22885097414255143, 94.61, 2.2844440937042236
100, 0.46499682843685153, 97.898, 0.24729458540678023, 94.46, 2.282782554626465
